date,time,open,high,low,close,daily_poc,h4_poc,weekly_poc,adx_14,di_plus_14,di_minus_14
2024.04.16,06:00,17673.343,17689.342,17622.019,17687.275,17664.654,17672.687,17916.097,48.43,10.14,36.44
2024.04.16,07:00,17687.986,17746.643,17680.843,17736.664,17664.654,17672.687,17916.097,47.28,16.99,33.2
2024.04.16,08:00,17736.454,17746.442,17694.121,17722.198,17664.654,17673.475,17916.097,46.21,15.78,30.85
2024.04.16,09:00,17722.008,17740.589,17652.342,17727.242,17664.654,17673.475,17916.097,45.77,13.98,32.73
2024.04.16,10:00,17727.687,17764.398,17668.709,17696.709,17664.654,17673.475,17916.097,44.71,15.26,28.88
2024.04.16,11:00,17697.197,17769.989,17686.219,17724.643,17664.654,17673.475,17916.097,43.56,14.41,26.0
2024.04.16,12:00,17724.608,17764.642,17696.621,17746.81,17664.654,17696.709,17916.097,42.5,13.25,23.92
2024.04.16,13:00,17747.93,17763.386,17652.376,17722.898,17664.654,17696.709,17916.097,42.18,11.62,25.89
2024.04.16,14:00,17722.907,17820.343,17679.864,17784.209,17664.654,17696.709,17916.097,40.37,15.78,22.16
2024.04.16,15:00,17784.089,17788.464,17707.964,17710.665,17664.654,17696.709,17916.097,38.69,14.49,20.35
2024.04.16,16:00,17710.519,17716.176,17706.519,17713.754,17664.654,17710.665,17916.097,37.15,14.34,20.29
2024.04.16,18:00,17745.776,17748.643,17732.309,17742.699,17664.654,17710.665,17916.097,34.9,17.42,19.5
2024.04.16,19:00,17743.253,17774.786,17733.731,17770.721,17664.654,17710.665,17916.097,32.6,19.6,18.58
2024.04.16,20:00,17770.932,17770.932,17725.909,17745.454,17664.654,17713.754,17916.097,30.28,18.56,18.52
2024.04.16,21:00,17745.353,17766.431,17739.019,17759.697,17664.654,17713.754,17916.097,28.12,17.94,17.9
2024.04.16,22:00,17759.989,17769.731,17750.432,17765.242,17664.654,17713.754,17916.097,26.21,17.92,17.46
2024.04.16,23:00,17765.765,17772.499,17761.12,17764.197,17664.654,17713.754,17916.097,24.51,18.02,17.19
2024.04.17,00:00,17765.842,17770.398,17758.686,17769.709,17672.687,17745.454,17916.097,22.85,17.72,17.25
2024.04.17,01:00,17769.498,17769.498,17677.31,17692.276,17672.687,17745.454,17916.097,23.04,15.5,26.11
2024.04.17,02:00,17692.219,17697.186,17613.721,17659.287,17672.687,17745.454,17916.097,24.19,13.82,31.54
2024.04.17,03:00,17659.009,17719.897,17655.642,17712.708,17672.687,17745.454,17916.097,24.6,15.6,28.94
2024.04.17,04:00,17712.354,17756.499,17697.309,17747.264,17672.687,17659.287,17916.097,24.03,19.1,26.75
2024.04.17,05:00,17747.317,17764.389,17717.831,17764.331,17672.687,17659.287,17916.097,23.32,18.97,25.14
2024.04.17,06:00,17764.676,17777.589,17750.31,17756.254,17672.687,17659.287,17916.097,22.33,20.04,24.22
2024.04.17,07:00,17756.675,17772.589,17739.387,17744.32,17672.687,17659.287,17916.097,21.63,19.13,24.61
2024.04.17,08:00,17743.899,17774.132,17728.165,17764.409,17672.687,17744.32,17916.097,21.21,17.9,24.6
2024.04.17,09:00,17763.865,17802.899,17710.676,17727.12,17672.687,17744.32,17916.097,20.06,19.52,21.62
2024.04.17,10:00,17727.287,17729.889,17601.131,17639.843,17672.687,17744.32,17916.097,20.85,16.5,31.41
2024.04.17,11:00,17639.197,17687.186,17565.643,17586.143,17672.687,17744.32,17916.097,22.01,14.27,31.11
2024.04.17,12:00,17586.354,17588.687,17456.353,17482.089,17672.687,17586.143,17916.097,24.1,12.31,38.17
2024.04.17,13:00,17482.764,17585.886,17476.165,17580.376,17672.687,17586.143,17916.097,26.04,10.97,34.01
2024.04.17,14:00,17581.287,17634.875,17524.975,17543.099,17672.687,17586.143,17916.097,26.71,14.51,30.42
2024.04.17,15:00,17542.143,17552.154,17487.275,17491.132,17672.687,17586.143,17916.097,27.7,13.59,32.16
2024.04.17,16:00,17490.987,17508.599,17477.721,17500.21,17672.687,17482.089,17916.097,28.71,13.17,32.12
2024.04.17,18:00,17523.419,17529.142,17518.298,17523.343,17672.687,17482.089,17916.097,29.17,14.93,31.14
2024.04.17,19:00,17522.987,17532.019,17517.275,17529.975,17672.687,17482.089,17916.097,29.53,15.01,30.63
2024.04.17,20:00,17530.486,17543.489,17523.21,17540.009,17672.687,17500.21,17916.097,29.59,16.0,29.9
2024.04.17,21:00,17539.898,17548.489,17535.842,17547.954,17672.687,17500.21,17916.097,29.51,16.37,29.43
2024.04.17,22:00,17548.153,17567.676,17545.432,17563.589,17672.687,17500.21,17916.097,28.95,18.39,28.58
2024.04.17,23:00,17563.689,17577.399,17563.487,17573.599,17672.687,17500.21,17916.097,28.19,19.37,28.04
2024.04.18,00:00,17573.519,17580.175,17567.42,17569.686,17482.089,17540.009,17916.097,27.41,19.42,27.52
2024.04.18,01:00,17570.131,17599.265,17556.132,17587.321,17482.089,17540.009,17916.097,26.18,20.99,25.78
2024.04.18,02:00,17587.675,17614.389,17584.22,17607.454,17482.089,17540.009,17916.097,24.66,22.31,24.61
2024.04.18,03:00,17607.731,17608.489,17574.165,17590.621,17482.089,17540.009,17916.097,23.48,21.14,24.85
2024.04.18,04:00,17590.809,17600.632,17553.42,17566.599,17482.089,17569.686,17916.097,22.83,19.6,26.24
2024.04.18,05:00,17566.865,17575.499,17519.264,17554.154,17482.089,17569.686,17916.097,22.9,17.94,29.17
2024.04.18,06:00,17554.22,17565.589,17528.62,17552.309,17482.089,17569.686,17916.097,22.97,16.92,27.51
2024.04.18,07:00,17552.654,17568.399,17538.71,17553.809,17482.089,17569.686,17916.097,22.94,16.57,26.23
2024.04.18,08:00,17553.486,17556.989,17507.787,17525.319,17482.089,17552.309,17916.097,23.52,15.29,29.05
2024.04.18,09:00,17525.376,17539.964,17397.41,17456.832,17482.089,17552.309,17916.097,25.51,12.33,38.43
2024.04.18,10:00,17456.198,17577.986,17429.499,17559.142,17482.089,17552.309,17916.097,26.29,14.7,31.56
2024.04.18,11:00,17559.32,17593.698,17531.254,17540.854,17482.089,17552.309,17916.097,26.61,15.48,29.2
2024.04.18,12:00,17541.132,17560.209,17450.298,17458.399,17482.089,17456.832,17916.097,27.84,13.56,34.73
2024.04.18,13:00,17458.31,17472.332,17385.454,17412.631,17482.089,17456.832,17916.097,29.55,12.26,38.54
2024.04.18,14:00,17411.776,17446.921,17373.609,17385.62,17482.089,17456.832,17916.097,31.22,11.28,36.75
2024.04.18,15:00,17384.432,17443.519,17380.298,17396.753,17482.089,17456.832,17916.097,32.78,10.5,34.21
2024.04.18,16:00,17396.687,17436.476,17356.999,17390.109,17482.089,17385.62,17916.097,34.42,9.6,33.79
2024.04.18,18:00,17391.798,17393.609,17371.954,17374.743,17482.089,17385.62,17916.097,35.95,9.37,32.97
2024.04.18,19:00,17374.51,17374.51,17326.309,17340.71,17482.089,17385.62,17916.097,37.73,8.84,36.38
2024.04.18,20:00,17340.242,17347.889,17272.21,17289.487,17482.089,17340.71,17916.097,39.74,8.09,39.39
2024.04.18,21:00,17288.62,17296.975,17086.721,17127.389,17482.089,17340.71,17916.097,42.4,6.44,49.36
2024.04.18,22:00,17127.119,17138.687,17033.708,17133.475,17482.089,17340.71,17916.097,45.01,5.8,49.47
2024.04.18,23:00,17132.486,17204.431,17109.198,17189.62,17482.089,17340.71,17916.097,46.06,11.37,45.11
2024.04.19,00:00,17189.786,17243.399,17188.421,17220.098,17127.389,17127.389,17916.097,46.31,14.46,42.77
2024.04.19,01:00,17219.476,17238.442,17199.431,17223.621,17127.389,17127.389,17916.097,46.53,13.91,41.14
2024.04.19,02:00,17223.797,17287.287,17202.999,17278.187,17127.389,17127.389,17916.097,45.83,17.5,37.78
2024.04.19,03:00,17278.308,17311.086,17265.497,17284.665,17127.389,17127.389,17916.097,44.76,19.08,36.07
2024.04.19,04:00,17283.598,17299.209,17241.186,17263.965,17127.389,17220.098,17916.097,43.98,17.96,36.41
2024.04.19,05:00,17264.064,17314.921,17262.165,17286.665,17127.389,17220.098,17916.097,42.97,18.6,34.43
2024.04.19,06:00,17286.742,17316.953,17260.899,17296.742,17127.389,17220.098,17916.097,42.0,17.73,32.42
2024.04.19,07:00,17296.131,17358.689,17283.121,17355.509,17127.389,17220.098,17916.097,40.3,20.66,29.89
2024.04.19,08:00,17355.308,17403.299,17333.253,17369.275,17127.389,17263.965,17916.097,37.97,23.77,27.73
2024.04.19,09:00,17369.197,17374.476,17281.787,17307.989,17127.389,17263.965,17916.097,36.47,21.55,30.32
2024.04.19,10:00,17307.509,17325.109,17194.142,17242.219,17127.389,17263.965,17916.097,35.99,18.87,34.88
2024.04.19,11:00,17242.009,17242.009,17141.531,17143.389,17127.389,17263.965,17916.097,36.01,17.1,36.51
2024.04.19,12:00,17141.776,17170.899,17059.197,17139.399,17127.389,17143.389,17916.097,36.63,15.38,40.24
2024.04.19,13:00,17138.186,17195.709,17112.053,17145.087,17127.389,17143.389,17916.097,36.78,16.45,37.23
2024.04.19,14:00,17144.719,17147.199,16987.998,17015.12,17127.389,17143.389,17916.097,37.71,14.26,42.65
2024.04.19,15:00,17015.199,17061.143,16969.61,17038.11,17127.389,17143.389,17916.097,38.68,13.18,40.93
2024.04.19,16:00,17039.098,17041.809,17013.654,17033.586,17127.389,17015.12,17916.097,39.58,12.85,39.92
2024.04.21,18:00,17077.61,17118.789,17076.665,17113.165,17015.12,17033.586,17916.097,39.11,18.61,36.96
2024.04.21,19:00,17113.22,17128.689,17100.454,17126.586,17015.12,17033.586,17916.097,38.52,19.03,36.0
2024.04.21,20:00,17126.499,17126.61,17056.775,17074.742,17015.12,17113.165,17916.097,38.33,17.81,37.71
2024.04.21,21:00,17074.508,17110.564,17069.997,17103.686,17015.12,17113.165,17916.097,38.15,17.12,36.25
2024.04.21,22:00,17104.286,17113.564,17092.009,17097.054,17015.12,17113.165,17916.097,37.93,17.05,35.47
2024.04.21,23:00,17097.153,17108.221,17091.542,17095.675,17015.12,17113.165,17916.097,37.73,16.75,34.89
2024.04.22,00:00,17095.575,17124.297,17092.732,17121.432,17074.742,17074.742,17015.12,37.22,17.94,33.67
2024.04.22,01:00,17121.221,17138.442,17110.542,17138.254,17074.742,17074.742,17015.12,36.44,18.99,32.59
2024.04.22,02:00,17138.62,17161.699,17132.075,17156.42,17074.742,17074.742,17015.12,35.24,21.1,31.43
2024.04.22,03:00,17155.942,17157.764,17105.097,17114.609,17074.742,17074.742,17015.12,34.49,19.76,32.69
2024.04.22,04:00,17112.119,17130.108,17090.22,17118.497,17074.742,17114.609,17015.12,33.98,18.79,32.92
2024.04.22,05:00,17118.009,17155.465,17114.91,17148.976,17074.742,17114.609,17015.12,32.95,21.02,31.23
2024.04.22,06:00,17149.598,17170.197,17128.709,17135.62,17074.742,17114.609,17015.12,31.67,21.8,29.57
2024.04.22,07:00,17135.819,17155.098,17113.687,17134.931,17074.742,17114.609,17015.12,30.73,20.61,29.93
2024.04.22,08:00,17134.951,17159.608,17103.543,17152.086,17074.742,17118.497,17015.12,30.01,19.1,29.06
2024.04.22,09:00,17152.286,17187.665,17121.975,17140.11,17074.742,17118.497,17015.12,28.69,21.1,26.6
2024.04.22,10:00,17141.02,17171.054,17022.676,17043.197,17074.742,17118.497,17015.12,28.88,17.5,33.49
2024.04.22,11:00,17042.786,17110.787,17005.92,17108.186,17074.742,17118.497,17015.12,29.25,15.49,31.47
2024.04.22,12:00,17108.997,17152.61,17092.164,17131.664,17074.742,17043.197,17015.12,28.68,19.06,29.38
2024.04.22,13:00,17131.165,17271.797,17124.965,17253.953,17074.742,17043.197,17015.12,27.07,28.29,25.01
2024.04.22,14:00,17254.519,17305.02,17238.687,17267.91,17074.742,17043.197,17015.12,26.0,29.75,23.33
2024.04.22,15:00,17267.521,17275.476,17182.186,17208.631,17074.742,17043.197,17015.12,24.17,27.0,26.78
2024.04.22,16:00,17210.989,17212.521,17180.942,17189.121,17074.742,17131.664,17015.12,22.46,26.12,26.03
2024.04.22,18:00,17213.709,17213.709,17188.209,17196.509,17074.742,17131.664,17015.12,20.88,25.53,25.31
2024.04.22,19:00,17196.587,17200.087,17144.586,17180.565,17074.742,17131.664,17015.12,20.02,23.97,28.55
2024.04.22,20:00,17181.289,17195.965,17174.132,17190.008,17074.742,17180.565,17015.12,19.21,23.37,27.83
2024.04.22,21:00,17189.708,17191.297,17149.787,17163.753,17074.742,17180.565,17015.12,18.82,22.23,29.34
2024.04.22,22:00,17163.421,17187.799,17160.019,17182.231,17074.742,17180.565,17015.12,18.46,21.47,28.34
2024.04.22,23:00,17182.708,17194.289,17173.075,17189.775,17074.742,17180.565,17015.12,17.99,21.72,27.57
2024.04.23,00:00,17189.932,17200.154,17182.987,17189.098,17043.197,17163.753,17015.12,17.42,22.01,26.93
2024.04.23,01:00,17188.953,17200.131,17175.808,17194.71,17043.197,17163.753,17015.12,17.03,21.26,27.02
2024.04.23,02:00,17194.708,17212.065,17177.709,17209.687,17043.197,17163.753,17015.12,16.38,21.92,25.69
2024.04.23,03:00,17208.931,17227.798,17201.453,17222.143,17043.197,17163.753,17015.12,15.4,23.41,24.68
2024.04.23,04:00,17224.742,17259.164,17223.176,17241.319,17043.197,17189.098,17015.12,14.8,26.84,23.3
2024.04.23,05:00,17241.297,17262.108,17225.132,17233.421,17043.197,17189.098,17015.12,14.31,25.77,21.97
2024.04.23,06:00,17233.298,17274.509,17229.565,17269.098,17043.197,17189.098,17015.12,14.13,25.89,20.45
2024.04.23,07:00,17268.299,17287.499,17243.486,17249.131,17043.197,17189.098,17015.12,14.24,26.14,19.06
2024.04.23,08:00,17250.465,17284.889,17218.664,17280.009,17043.197,17233.421,17015.12,13.65,23.54,20.89
2024.04.23,09:00,17280.197,17386.754,17270.476,17359.464,17043.197,17233.421,17015.12,14.91,33.67,17.59
2024.04.23,10:00,17360.754,17459.986,17335.243,17453.632,17043.197,17233.421,17015.12,16.94,37.53,14.87
2024.04.23,11:00,17454.164,17468.109,17402.997,17424.587,17043.197,17233.421,17015.12,18.9,35.53,13.69
2024.04.23,12:00,17424.899,17475.989,17424.64,17455.42,17043.197,17280.009,17015.12,20.8,34.25,12.82
2024.04.23,13:00,17454.953,17500.51,17431.897,17497.02,17043.197,17280.009,17015.12,22.82,34.37,11.74
2024.04.23,14:00,17496.098,17516.589,17481.064,17506.119,17043.197,17280.009,17015.12,24.86,34.86,11.22
2024.04.23,15:00,17505.999,17508.989,17452.621,17464.709,17043.197,17280.009,17015.12,25.91,32.39,14.0
2024.04.23,16:00,17465.575,17515.776,17452.798,17497.732,17043.197,17455.42,17015.12,26.98,30.69,12.9
2024.04.23,18:00,17536.609,17542.997,17525.397,17539.964,17043.197,17455.42,17015.12,28.29,32.38,12.16
2024.04.23,19:00,17540.289,17578.689,17533.121,17561.01,17043.197,17455.42,17015.12,29.9,35.07,11.45
2024.04.23,20:00,17561.199,17581.443,17548.12,17575.899,17043.197,17497.732,17015.12,31.42,33.89,10.94
2024.04.23,21:00,17575.475,17592.199,17569.81,17587.698,17043.197,17497.732,17015.12,32.95,34.32,10.61
2024.04.23,22:00,17587.897,17598.453,17583.299,17589.331,17043.197,17497.732,17015.12,34.43,34.48,10.37
2024.04.23,23:00,17589.476,17606.153,17588.431,17594.076,17043.197,17497.732,17015.12,35.9,34.72,10.09
2024.04.24,00:00,17593.943,17594.789,17586.32,17589.031,17189.098,17575.899,17015.12,37.17,34.24,10.3
2024.04.24,01:00,17589.508,17608.189,17587.419,17601.998,17189.098,17575.899,17015.12,38.52,35.3,9.94
2024.04.24,02:00,17601.908,17605.408,17580.687,17592.189,17189.098,17575.899,17015.12,39.48,33.79,10.68
2024.04.24,03:00,17592.176,17600.31,17571.465,17588.554,17189.098,17575.899,17015.12,39.97,32.06,11.76
2024.04.24,04:00,17588.654,17588.899,17551.954,17557.12,17189.098,17588.554,17015.12,39.61,29.95,14.46
2024.04.24,05:00,17557.076,17569.997,17528.365,17542.197,17189.098,17588.554,17015.12,38.38,27.74,17.58
2024.04.24,06:00,17541.997,17572.497,17536.653,17556.399,17189.098,17588.554,17015.12,37.3,26.41,16.46
2024.04.24,07:00,17557.154,17591.699,17553.432,17585.386,17189.098,17588.554,17015.12,36.73,28.04,15.33
2024.04.24,08:00,17585.653,17615.199,17557.921,17566.553,17189.098,17542.197,17015.12,36.68,29.33,13.8
2024.04.24,09:00,17565.687,17658.376,17549.565,17599.054,17189.098,17542.197,17015.12,37.35,31.09,11.46
2024.04.24,10:00,17600.165,17638.509,17541.108,17556.854,17189.098,17542.197,17015.12,37.64,26.72,11.07
2024.04.24,11:00,17555.91,17563.398,17465.489,17469.619,17189.098,17542.197,17015.12,35.52,23.2,19.8
2024.04.24,12:00,17468.754,17493.198,17429.408,17484.999,17189.098,17469.619,17015.12,33.25,21.23,22.91
2024.04.24,13:00,17484.587,17567.042,17471.287,17560.521,17189.098,17469.619,17015.12,32.04,27.96,20.15
2024.04.24,14:00,17560.765,17564.742,17472.721,17476.098,17189.098,17469.619,17015.12,30.91,24.86,17.92
2024.04.24,15:00,17475.087,17548.919,17468.753,17523.409,17189.098,17469.619,17015.12,29.76,22.52,16.7
2024.04.24,16:00,17524.154,17538.289,17389.919,17405.565,17189.098,17476.098,17015.12,28.24,18.96,22.46
2024.04.24,18:00,17338.286,17353.309,17325.287,17333.989,17189.098,17476.098,17015.12,27.82,17.36,27.35
2024.04.24,19:00,17334.009,17349.41,17314.009,17330.165,17189.098,17476.098,17015.12,27.58,16.69,27.53
2024.04.24,20:00,17330.287,17361.189,17325.021,17355.319,17189.098,17330.165,17015.12,27.09,17.34,26.41
2024.04.24,21:00,17355.519,17358.309,17326.986,17328.232,17189.098,17330.165,17015.12,26.64,16.71,25.44
2024.04.24,22:00,17328.465,17340.319,17323.12,17331.532,17189.098,17330.165,17015.12,26.28,16.35,25.38
2024.04.24,23:00,17331.765,17332.999,17323.61,17326.953,17189.098,17330.165,17015.12,25.95,16.15,25.07
2024.04.25,00:00,17326.489,17328.699,17315.186,17320.454,17326.953,17326.953,17015.12,25.79,15.85,25.77
2024.04.25,01:00,17320.253,17321.742,17281.698,17289.097,17326.953,17326.953,17015.12,26.24,14.96,29.02
2024.04.25,02:00,17288.787,17326.299,17274.808,17320.965,17326.953,17326.953,17015.12,26.76,13.88,27.89
2024.04.25,03:00,17321.254,17330.999,17300.476,17319.498,17326.953,17326.953,17015.12,27.08,13.95,26.66
2024.04.25,04:00,17319.309,17375.71,17318.42,17362.964,17326.953,17289.097,17015.12,26.01,19.19,24.48
2024.04.25,05:00,17362.664,17391.443,17358.186,17383.076,17326.953,17289.097,17015.12,24.6,20.56,23.29
2024.04.25,06:00,17382.743,17388.097,17341.42,17350.164,17326.953,17289.097,17015.12,23.67,19.15,24.15
2024.04.25,07:00,17350.242,17369.789,17328.131,17368.654,17326.953,17289.097,17015.12,23.09,17.97,24.63
2024.04.25,08:00,17367.764,17381.01,17235.121,17246.432,17326.953,17350.164,17015.12,24.12,14.57,32.02
2024.04.25,09:00,17246.889,17258.499,17176.143,17227.999,17326.953,17350.164,17015.12,25.74,13.07,36.1
2024.04.25,10:00,17227.965,17319.965,17200.02,17227.476,17326.953,17350.164,17015.12,25.74,18.38,31.08
2024.04.25,11:00,17227.121,17291.921,17224.798,17287.519,17326.953,17350.164,17015.12,25.73,16.96,28.68
2024.04.25,12:00,17286.509,17380.176,17270.72,17367.986,17326.953,17227.476,17015.12,23.99,24.58,25.25
2024.04.25,13:00,17369.008,17453.432,17337.809,17438.02,17326.953,17227.476,17015.12,23.25,29.22,22.22
2024.04.25,14:00,17438.486,17453.798,17363.465,17397.186,17326.953,17227.476,17015.12,22.57,26.58,20.19
2024.04.25,15:00,17397.654,17477.209,17395.142,17441.932,17326.953,17227.476,17015.12,22.25,26.74,18.53
2024.04.25,16:00,17441.753,17690.131,17421.154,17653.943,17326.953,17367.986,17015.12,23.92,38.53,14.36
2024.04.25,18:00,17635.365,17656.297,17626.42,17647.497,17326.953,17367.986,17015.12,25.48,37.52,13.98
2024.04.25,19:00,17646.965,17647.465,17617.598,17629.864,17326.953,17367.986,17015.12,26.76,36.49,14.41
2024.04.25,20:00,17629.965,17632.087,17613.753,17625.71,17326.953,17629.864,17015.12,27.87,35.84,14.53
2024.04.25,21:00,17626.342,17652.519,17619.21,17643.265,17326.953,17629.864,17015.12,29.07,36.7,14.04
2024.04.25,22:00,17642.965,17646.419,17622.454,17633.832,17326.953,17629.864,17015.12,30.18,35.77,13.68
2024.04.25,23:00,17633.965,17657.387,17632.31,17640.787,17326.953,17629.864,17015.12,31.32,35.99,13.3
2024.04.26,00:00,17640.853,17646.099,17630.353,17636.454,17227.476,17625.71,17015.12,32.32,35.32,13.28
2024.04.26,01:00,17636.619,17645.731,17626.532,17641.842,17227.476,17625.71,17015.12,33.14,34.49,13.44
2024.04.26,02:00,17642.743,17664.299,17632.275,17643.799,17227.476,17625.71,17015.12,34.11,35.45,12.89
2024.04.26,03:00,17644.421,17644.476,17606.298,17629.486,17227.476,17625.71,17015.12,34.29,33.68,15.64
2024.04.26,04:00,17629.597,17636.199,17598.587,17605.919,17227.476,17629.486,17015.12,34.24,31.99,15.88
2024.04.26,05:00,17606.075,17608.821,17583.464,17600.009,17227.476,17629.486,17015.12,33.78,30.86,17.42
2024.04.26,06:00,17600.242,17618.799,17587.432,17598.576,17227.476,17629.486,17015.12,33.51,30.91,16.64
2024.04.26,07:00,17598.308,17634.71,17598.286,17614.575,17227.476,17629.486,17015.12,33.51,31.58,15.76
2024.04.26,08:00,17614.464,17688.498,17565.419,17598.553,17227.476,17598.576,17015.12,34.22,33.54,13.21
2024.04.26,09:00,17598.453,17672.532,17540.442,17656.309,17227.476,17598.576,17015.12,34.16,28.26,14.11
2024.04.26,10:00,17656.042,17731.243,17639.775,17725.119,17227.476,17598.576,17015.12,34.82,32.04,12.63
2024.04.26,11:00,17725.521,17757.486,17685.843,17719.753,17227.476,17598.576,17015.12,35.71,32.41,11.6
2024.04.26,12:00,17719.843,17753.689,17698.431,17753.542,17227.476,17598.553,17015.12,36.54,30.36,10.86
2024.04.26,13:00,17753.595,17772.789,17733.808,17748.753,17227.476,17598.553,17015.12,37.51,31.21,10.37
2024.04.26,14:00,17749.242,17751.931,17708.387,17738.898,17227.476,17598.553,17015.12,37.64,29.58,12.88
2024.04.26,15:00,17738.019,17761.008,17707.276,17710.676,17227.476,17598.553,17015.12,37.88,28.76,12.04
2024.04.26,16:00,17709.675,17718.108,17701.776,17706.121,17227.476,17710.676,17015.12,37.93,28.16,12.49
2024.04.28,18:00,17730.287,17732.109,17727.319,17730.709,17598.553,17706.121,17015.12,38.17,29.04,12.06
2024.04.28,19:00,17731.098,17761.087,17725.331,17758.132,17598.553,17706.121,17015.12,38.78,31.57,11.47
2024.04.28,20:00,17761.064,17765.999,17746.175,17755.743,17598.553,17730.709,17015.12,39.4,31.38,11.15
2024.04.28,21:00,17755.843,17783.843,17749.686,17778.175,17598.553,17730.709,17015.12,40.21,32.42,10.6
2024.04.28,22:00,17778.289,17781.097,17765.675,17773.889,17598.553,17730.709,17015.12,40.96,31.65,10.35
2024.04.28,23:00,17773.854,17779.099,17770.143,17772.253,17598.553,17730.709,17015.12,41.66,31.19,10.2
2024.04.29,00:00,17772.197,17788.097,17768.809,17781.676,17730.709,17755.743,17043.197,42.44,31.7,9.86
2024.04.29,01:00,17781.999,17792.999,17774.665,17792.999,17730.709,17755.743,17043.197,43.23,31.53,9.54
2024.04.29,02:00,17793.086,17793.664,17760.675,17763.599,17730.709,17755.743,17043.197,43.3,29.68,11.48
2024.04.29,03:00,17763.175,17780.02,17753.842,17776.543,17730.709,17755.743,17043.197,43.05,28.25,12.18
2024.04.29,04:00,17776.332,17785.087,17759.71,17766.165,17730.709,17763.599,17043.197,42.91,27.86,11.6
2024.04.29,05:00,17765.397,17773.754,17738.031,17739.687,17730.709,17763.599,17043.197,41.78,25.98,14.91
2024.04.29,06:00,17739.765,17779.109,17737.821,17769.843,17730.709,17763.599,17043.197,40.87,24.97,13.76
2024.04.29,07:00,17771.153,17791.732,17754.708,17784.989,17730.709,17763.599,17043.197,40.33,25.61,12.8
2024.04.29,08:00,17783.843,17800.043,17775.71,17793.387,17730.709,17739.687,17043.197,40.03,26.01,12.2
2024.04.29,09:00,17793.597,17821.298,17702.743,17739.499,17730.709,17739.687,17043.197,37.35,20.87,21.95
2024.04.29,10:00,17738.852,17790.564,17737.554,17760.553,17730.709,17739.687,17043.197,34.86,19.05,20.04
2024.04.29,11:00,17759.521,17766.299,17719.597,17762.542,17730.709,17739.687,17043.197,33.08,17.6,21.45
2024.04.29,12:00,17762.71,17787.665,17756.62,17771.043,17730.709,17739.499,17043.197,30.73,20.25,20.34
2024.04.29,13:00,17770.764,17805.499,17748.542,17791.289,17730.709,17739.499,17043.197,29.04,21.28,18.45
2024.04.29,14:00,17790.82,17790.82,17718.52,17762.521,17730.709,17739.499,17043.197,27.35,18.87,21.03
2024.04.29,15:00,17762.242,17784.698,17665.575,17780.609,17730.709,17739.499,17043.197,27.01,15.73,24.92
2024.04.29,16:00,17780.899,17805.398,17779.72,17793.532,17730.709,17762.521,17043.197,26.08,18.14,24.0
2024.04.29,18:00,17784.053,17789.597,17780.132,17784.121,17730.709,17762.521,17043.197,25.21,17.77,23.51
2024.04.29,19:00,17784.308,17788.21,17780.097,17784.286,17730.709,17762.521,17043.197,24.4,17.54,23.2
2024.04.29,20:00,17784.364,17788.399,17772.775,17780.489,17730.709,17784.121,17043.197,23.84,17.07,23.83
2024.04.29,21:00,17780.386,17792.053,17779.821,17786.165,17730.709,17784.121,17043.197,23.18,17.35,23.31
2024.04.29,22:00,17786.286,17795.186,17784.81,17785.708,17730.709,17784.121,17043.197,22.45,17.61,22.85
2024.04.29,23:00,17785.743,17788.809,17782.62,17786.398,17730.709,17784.121,17043.197,21.84,17.39,23.01
2024.04.30,00:00,17786.587,17787.053,17777.875,17780.154,17739.499,17780.489,17043.197,21.43,17.05,23.57
2024.04.30,01:00,17780.232,17781.109,17747.364,17766.153,17739.499,17780.489,17043.197,21.92,15.83,28.36
2024.04.30,02:00,17766.151,17785.71,17762.089,17774.787,17739.499,17780.489,17043.197,22.17,16.01,26.9
2024.04.30,03:00,17775.075,17782.821,17755.32,17773.775,17739.499,17780.489,17043.197,22.59,15.05,26.77
2024.04.30,04:00,17773.817,17779.521,17745.865,17745.898,17739.499,17766.153,17043.197,23.24,13.94,26.86
2024.04.30,05:00,17746.221,17762.698,17740.0,17748.708,17739.499,17766.153,17043.197,24.0,13.23,26.81
2024.04.30,06:00,17748.765,17770.875,17744.353,17766.653,17739.499,17766.153,17043.197,24.26,14.29,25.2
2024.04.30,07:00,17765.82,17769.408,17745.543,17750.342,17739.499,17766.153,17043.197,24.5,13.5,23.81
2024.04.30,08:00,17750.395,17762.299,17666.064,17701.576,17739.499,17745.898,17043.197,26.51,10.9,35.15
2024.04.30,09:00,17701.596,17763.087,17688.397,17748.064,17739.499,17745.898,17043.197,28.34,9.53,30.27
2024.04.30,10:00,17748.12,17772.52,17695.864,17715.576,17739.499,17745.898,17043.197,29.55,9.9,26.24
2024.04.30,11:00,17716.086,17717.665,17610.02,17642.054,17739.499,17745.898,17043.197,31.87,8.24,35.2
2024.04.30,12:00,17641.886,17653.609,17561.154,17582.565,17739.499,17642.054,17043.197,34.46,7.14,37.57
2024.04.30,13:00,17581.899,17615.854,17553.242,17607.72,17739.499,17642.054,17043.197,36.92,6.5,35.35
2024.04.30,14:00,17608.076,17624.197,17547.797,17561.319,17739.499,17642.054,17043.197,38.85,6.96,31.64
2024.04.30,15:00,17560.732,17587.631,17443.543,17446.786,17739.499,17642.054,17043.197,41.37,5.74,38.79
